d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0115,0.01,0.95,5,0,0,0.969,0,0,0.008,2,31,2732,14,28,72,100,1439,31
0.0115,0.01,0.95,5,0,0,0.785,8,106,0.007,26,27,2685,149,83,87,170,1444,4
0.0115,0.01,0.95,5,0,0,0.943,0,0,0.012,36,34,2741,153,90,88,178,1420,16
0.0115,0.01,0.95,5,0,0,0,0,0,0,0,15,1833,1,70,76,146,1337,24
0.0115,0.01,0.95,5,0,0,0.77,0,0,0.002,44,23,3618,176,89,75,164,1481,7
0.0115,0.01,0.95,5,0,0,1,0,0,0.015,0,47,3049,41,30,94,124,1417,10
0.0115,0.01,0.95,5,0,0,0.228,0,0,0.004,44,14,3180,67,79,75,154,1438,20
0.0115,0.01,0.95,5,0,0,1,0,0,0.021,3,55,3304,35,69,99,168,1375,33
0.0115,0.01,0.95,5,0,0,1,0,0,0,0,22,3601,18,15,87,102,1504,23
0.0115,0.01,0.95,5,0,0,0.36,0,0,0,5,14,2610,6,44,75,119,1439,37
0.0115,0.01,0.95,5,0,0,1,1,13,0.002,0,27,3362,4,22,96,118,1434,6
0.0115,0.01,0.95,6,0,0,0,0,0,0.004,0,21,3493,0,51,77,128,1436,8
0.0115,0.01,0.95,5,0,0,0.33,0,0,0.012,44,47,3509,200,90,68,158,1418,46
0.0115,0.01,0.95,5,0,0,0.837,0,0,0.005,10,13,2764,77,6,75,81,1410,9
0.0115,0.01,0.95,5,0,0,0.787,0,0,0.013,27,32,3906,121,64,79,143,1475,22
0.0115,0.01,0.95,3,4,56,0.716,1,14,0.001,25,15,3119,142,83,86,169,1433,45
0.0115,0.01,0.95,5,0,0,0.861,0,0,0.006,36,36,3060,181,114,79,193,1411,18
0.0115,0.01,0.95,6,1,14,0.892,4,54,0,3,25,3100,20,82,75,157,1421,21
