d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,5,0,0,0.656,0,0,0.004,38,37,3777,172,63,50,113,1474,48
0.01,0.01,0.95,5,0,0,0.667,0,0,0.009,41,50,3570,138,99,51,150,1443,25
0.01,0.01,0.95,6,1,13,0.475,0,0,0.043,85,89,3590,213,113,64,177,1409,8
0.01,0.01,0.95,5,0,0,0.788,0,0,0.006,66,55,3652,270,117,41,158,1488,43
0.01,0.01,0.95,5,0,0,0.609,0,0,0.024,58,52,2929,204,84,58,142,1388,38
0.01,0.01,0.95,5,2,25,0.549,1,13,0.02,75,57,3557,190,96,78,174,1451,1
0.01,0.01,0.95,5,2,26,0.645,0,0,0.015,65,57,3714,205,78,87,165,1436,2
0.01,0.01,0.95,5,0,0,0.879,0,0,0.009,71,53,3786,362,112,68,180,1474,17
0.01,0.01,0.95,5,0,0,0.544,8,106,0.01,95,70,3488,341,86,99,185,1427,44
0.01,0.01,0.95,5,0,0,0.766,0,0,0.014,55,62,3322,498,86,79,165,1509,22
0.01,0.01,0.95,5,0,0,0.617,1,13,0.027,64,66,3172,201,76,84,160,1404,15
0.01,0.01,0.95,6,1,13,0.756,0,0,0.024,82,41,2561,392,96,76,172,1354,18
0.01,0.01,0.95,6,4,56,0.639,0,0,0.019,41,44,3433,195,99,41,140,1360,14
0.01,0.01,0.95,5,0,0,0.801,0,0,0.016,81,52,4103,218,97,78,175,1497,37
0.01,0.01,0.95,5,0,0,0.812,0,0,0.01,56,48,3108,242,81,65,146,1459,31
0.01,0.01,0.95,6,16,219,0.732,0,0,0.004,53,38,2799,257,56,91,147,1426,32
0.01,0.01,0.95,6,11,143,0.668,1,13,0.031,51,70,3214,226,89,87,176,1409,28
0.01,0.01,0.95,5,6,85,0.85,4,57,0.01,59,58,3204,254,89,72,161,1459,45
0.01,0.01,0.95,5,0,0,0.721,0,0,0.025,74,58,2552,351,74,92,166,1394,7
0.01,0.01,0.95,6,0,0,0.77,0,0,0.009,66,34,3466,212,117,60,177,1410,10
0.01,0.01,0.95,6,0,0,0.731,0,0,0.011,53,49,2400,328,119,49,168,1454,5
0.01,0.01,0.95,5,0,0,0.512,0,0,0.003,22,29,2736,131,83,48,131,1414,23
0.01,0.01,0.95,5,0,0,0.568,0,0,0.016,71,41,3701,260,104,71,175,1455,47
0.01,0.01,0.95,5,0,0,0.573,0,0,0.01,54,45,3104,199,61,83,144,1428,49
0.01,0.01,0.95,6,0,0,0.491,0,0,0.018,114,58,3687,410,159,43,202,1430,9
0.01,0.01,0.95,6,0,0,0.908,0,0,0.014,46,38,2975,371,86,55,141,1425,35
0.01,0.01,0.95,5,0,0,0.684,0,0,0.025,72,74,3086,347,89,107,196,1432,50
0.01,0.01,0.95,5,0,0,0.56,4,53,0.038,72,65,2794,330,41,111,152,1403,4
0.01,0.01,0.95,6,0,0,0.768,0,0,0.002,59,40,3068,385,67,71,138,1442,13
0.01,0.01,0.95,6,0,0,0.389,0,0,0.009,65,36,3980,176,88,77,165,1475,36
0.01,0.01,0.95,5,0,0,0.655,0,0,0.019,63,62,2539,261,92,81,173,1447,41
0.01,0.01,0.95,6,0,0,0.584,0,0,0.006,75,53,3941,258,95,85,180,1469,19
0.01,0.01,0.95,5,0,0,0.483,1,13,0.033,85,61,3530,217,81,90,171,1447,46
0.01,0.01,0.95,6,0,0,0.713,0,0,0.027,81,65,3613,288,60,92,152,1443,30
0.01,0.01,0.95,6,0,0,0.576,1,13,0.015,96,50,2772,333,67,94,161,1382,3
0.01,0.01,0.95,5,0,0,0.487,0,0,0.018,67,53,3847,273,136,55,191,1427,39
0.01,0.01,0.95,6,0,0,0.843,0,0,0.018,47,62,3464,183,84,74,158,1434,24
0.01,0.01,0.95,6,0,0,0.72,0,0,0.01,51,37,3035,315,122,43,165,1446,26
