d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0085,0.01,0.95,5,0,0,0.522,0,0,0.039,74,61,3025,233,78,92,170,1387,20
0.0085,0.01,0.95,5,0,0,0.623,0,0,0.011,43,32,2989,121,72,74,146,1397,27
0.0085,0.01,0.95,5,0,0,0.75,0,0,0.028,83,58,3299,347,88,75,163,1436,24
0.0085,0.01,0.95,5,0,0,0.865,0,0,0.005,58,39,3074,315,100,60,160,1422,13
0.0085,0.01,0.95,6,4,55,0.799,0,0,0.011,36,33,3142,180,91,64,155,1386,14
0.0085,0.01,0.95,5,0,0,0.69,0,0,0.011,51,29,3011,285,65,78,143,1437,2
0.0085,0.01,0.95,6,0,0,0.586,0,0,0.013,67,39,3095,184,71,95,166,1439,5
0.0085,0.01,0.95,6,0,0,0.673,0,0,0.023,73,68,2917,178,59,114,173,1325,18
0.0085,0.01,0.95,5,0,0,1,4,53,0.017,0,37,2951,5,54,41,95,1385,15
0.0085,0.01,0.95,6,1,13,0.605,0,0,0.005,62,35,3814,169,76,88,164,1473,19
0.0085,0.01,0.95,6,0,0,0.732,0,0,0.005,54,30,2708,172,85,86,171,1402,3
0.0085,0.01,0.95,6,0,0,0.523,2,26,0.013,65,52,3726,240,114,71,185,1488,11
0.0085,0.01,0.95,5,0,0,0.884,0,0,0.011,18,47,2848,101,93,44,137,1456,25
0.0085,0.01,0.95,5,0,0,0.702,0,0,0.02,100,65,3085,225,154,46,200,1412,9
0.0085,0.01,0.95,6,0,0,0.752,0,0,0.004,24,23,3213,105,106,45,151,1437,26
0.0085,0.01,0.95,6,0,0,0.547,0,0,0.005,32,40,2782,87,58,87,145,1417,6
0.0085,0.01,0.95,7,0,0,0.502,0,0,0.02,47,51,3682,163,89,52,141,1436,8
0.0085,0.01,0.95,6,0,0,0.874,0,0,0.015,50,49,2797,215,110,63,173,1418,23
0.0085,0.01,0.95,6,3,39,0.62,4,52,0.024,45,61,2940,136,127,41,168,1404,21
0.0085,0.01,0.95,6,0,0,1,0,0,0.028,17,70,3158,113,66,80,146,1428,12
